dmd_type,dmd_id,dmd_name,bnf_code
VMP,321241004,Alprazolam 250microgram tablets,0401020A0AAAAAA
VMP,321242006,Alprazolam 500microgram tablets,0401020A0AAABAB
AMP,4658511000001101,Xanax 250microgram tablets,0401020A0BBAAAA
AMP,4659411000001108,Xanax 500microgram tablets,0401020A0BBABAB
VMP,321323009,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,741811000001105,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,741511000001107,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,32707711000001100,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,261111000001104,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,19817311000001106,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,22624511000001104,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,444511000001100,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,30004911000001101,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,38813311000001104,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,16630211000001109,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,22204211000001107,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,15062211000001107,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,34564611000001106,Buspirone 5mg tablets,0401020B0AAAAAA
AMP,21806311000001100,Buspirone 5mg tablets,0401020B0AAAAAA
VMP,321327005,Buspirone 10mg tablets,0401020B0AAABAB
AMP,302511000001105,Buspirone 10mg tablets,0401020B0AAABAB
AMP,67611000001106,Buspirone 10mg tablets,0401020B0AAABAB
AMP,32709711000001108,Buspirone 10mg tablets,0401020B0AAABAB
AMP,292211000001101,Buspirone 10mg tablets,0401020B0AAABAB
AMP,19817111000001109,Buspirone 10mg tablets,0401020B0AAABAB
AMP,22624311000001105,Buspirone 10mg tablets,0401020B0AAABAB
AMP,737311000001108,Buspirone 10mg tablets,0401020B0AAABAB
AMP,30005911000001102,Buspirone 10mg tablets,0401020B0AAABAB
AMP,38813111000001101,Buspirone 10mg tablets,0401020B0AAABAB
AMP,16627711000001104,Buspirone 10mg tablets,0401020B0AAABAB
AMP,22204411000001106,Buspirone 10mg tablets,0401020B0AAABAB
AMP,15062011000001102,Buspirone 10mg tablets,0401020B0AAABAB
AMP,34819211000001108,Buspirone 10mg tablets,0401020B0AAABAB
AMP,21807311000001102,Buspirone 10mg tablets,0401020B0AAABAB
VMP,8304411000001106,Buspirone 5mg/5ml oral solution,0401020B0AAACAC
VMP,8304311000001104,Buspirone 5mg/5ml oral suspension,0401020B0AAACAC
AMP,8299111000001107,Buspirone 5mg/5ml oral solution,0401020B0AAACAC
AMP,8300111000001105,Buspirone 5mg/5ml oral suspension,0401020B0AAACAC
VMP,37236111000001102,Buspirone 7.5mg tablets,0401020B0AAADAD
AMP,37227511000001106,Buspirone 7.5mg tablets,0401020B0AAADAD
AMP,365311000001106,Buspar 5mg tablets,0401020B0BBAAAA
AMP,737211000001100,Buspar 10mg tablets,0401020B0BBABAB
VMP,321249002,Chlordiazepoxide 5mg tablets,0401020E0AAAAAA
AMP,8425311000001103,Chlordiazepoxide 5mg tablets,0401020E0AAAAAA
AMP,257511000001107,Chlordiazepoxide 5mg tablets,0401020E0AAAAAA
AMP,11014511000001102,Chlordiazepoxide 5mg tablets,0401020E0AAAAAA
AMP,28879611000001104,Chlordiazepoxide 5mg tablets,0401020E0AAAAAA
AMP,17855611000001106,Chlordiazepoxide 5mg tablets,0401020E0AAAAAA
AMP,21836511000001100,Chlordiazepoxide 5mg tablets,0401020E0AAAAAA
VMP,321250002,Chlordiazepoxide 10mg tablets,0401020E0AAABAB
AMP,8425711000001104,Chlordiazepoxide 10mg tablets,0401020E0AAABAB
AMP,33311000001100,Chlordiazepoxide 10mg tablets,0401020E0AAABAB
AMP,23817311000001108,Chlordiazepoxide 10mg tablets,0401020E0AAABAB
AMP,11014911000001109,Chlordiazepoxide 10mg tablets,0401020E0AAABAB
AMP,17855811000001105,Chlordiazepoxide 10mg tablets,0401020E0AAABAB
AMP,21837211000001101,Chlordiazepoxide 10mg tablets,0401020E0AAABAB
VMP,321247000,Chlordiazepoxide 5mg capsules,0401020E0AAADAD
AMP,299111000001103,Chlordiazepoxide 5mg capsules,0401020E0AAADAD
AMP,620311000001103,Chlordiazepoxide 5mg capsules,0401020E0AAADAD
AMP,202211000001104,Chlordiazepoxide 5mg capsules,0401020E0AAADAD
