dmd_type,dmd_id,dmd_name,bnf_code
VMP,322496005,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,14969111000001107,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,16497711000001105,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,14963311000001106,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,28093011000001103,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,14947911000001105,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,22623511000001102,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,14961411000001103,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,38813711000001100,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,38622111000001106,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,33572911000001104,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,18085311000001104,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,15061611000001103,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,20575111000001106,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,14719811000001109,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,29505511000001109,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,36885911000001106,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,21805811000001101,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
AMP,20912411000001106,Buprenorphine 2mg sublingual tablets sugar free,0410030A0AAADAD
VMP,322497001,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,14969511000001103,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,16497911000001107,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,14963511000001100,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,28093211000001108,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,14948111000001108,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,22624111000001108,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,14961611000001100,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,38813911000001103,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,38622711000001107,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,33573211000001102,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,18085511000001105,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,29776311000001103,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,20589211000001109,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,14720311000001104,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,29504711000001103,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,36886311000001100,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,21806111000001102,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
AMP,20912611000001109,Buprenorphine 8mg sublingual tablets sugar free,0410030A0AAAEAE
VMP,28565211000001107,Buprenorphine 1mg sublingual tablets sugar free,0410030A0AAAIAI
VMP,28565811000001108,Buprenorphine 6mg sublingual tablets sugar free,0410030A0AAAJAJ
VMP,28565711000001100,Buprenorphine 4mg sublingual tablets sugar free,0410030A0AAAKAK
VMP,33595511000001108,Buprenorphine 2mg oral lyophilisates sugar free,0410030A0AAALAL
VMP,33595611000001107,Buprenorphine 8mg oral lyophilisates sugar free,0410030A0AAAMAM
VMP,36752411000001104,Buprenorphine 8mg/0.16ml prolonged-release solution for injection pre-filled syringes,0410030A0AAANAN
VMP,36751711000001103,Buprenorphine 16mg/0.32ml prolonged-release solution for injection pre-filled syringes,0410030A0AAAPAP
VMP,36751911000001101,Buprenorphine 24mg/0.48ml prolonged-release solution for injection pre-filled syringes,0410030A0AAAQAQ
VMP,36752211000001103,Buprenorphine 32mg/0.64ml prolonged-release solution for injection pre-filled syringes,0410030A0AAARAR
VMP,36752311000001106,Buprenorphine 64mg/0.18ml prolonged-release solution for injection pre-filled syringes,0410030A0AAASAS
VMP,36752511000001100,Buprenorphine 96mg/0.27ml prolonged-release solution for injection pre-filled syringes,0410030A0AAATAT
VMP,36751611000001107,Buprenorphine 128mg/0.36ml prolonged-release solution for injection pre-filled syringes,0410030A0AAAUAU
AMP,292611000001104,Subutex 0.4mg sublingual tablets,0410030A0BBAAAC
AMP,231411000001101,Subutex 2mg sublingual tablets,0410030A0BBABAD
AMP,749211000001105,Subutex 8mg sublingual tablets,0410030A0BBACAE
AMP,19956611000001102,Prefibin 0.4mg sublingual tablets,0410030A0BCAAAC
AMP,19956811000001103,Prefibin 2mg sublingual tablets,0410030A0BCABAD
AMP,19957011000001107,Prefibin 8mg sublingual tablets,0410030A0BCACAE
AMP,23415011000001108,Natzon 2mg sublingual tablets,0410030A0BDAAAD
AMP,23415211000001103,Natzon 8mg sublingual tablets,0410030A0BDABAE
AMP,23416411000001108,Natzon 0.4mg sublingual tablets,0410030A0BDACAC
AMP,28491411000001102,Gabup 2mg sublingual tablets,0410030A0BEAAAD
AMP,28491611000001104,Gabup 8mg sublingual tablets,0410030A0BEABAE
AMP,28491911000001105,Gabup 1mg sublingual tablets,0410030A0BEACAI
AMP,28492511000001106,Gabup 6mg sublingual tablets,0410030A0BEADAJ
AMP,28492211000001108,Gabup 4mg sublingual tablets,0410030A0BEAEAK
AMP,28491211000001101,Gabup 0.4mg sublingual tablets,0410030A0BEAFAC
AMP,33580211000001100,Espranor 2mg oral lyophilisates,0410030A0BFAAAL
AMP,33579811000001104,Espranor 8mg oral lyophilisates,0410030A0BFABAM
AMP,36726711000001105,Buvidal 8mg/0.16ml prolonged-release solution for injection pre-filled syringes,0410030A0BGAAAN
AMP,36727911000001105,Buvidal 16mg/0.32ml prolonged-release solution for injection pre-filled syringes,0410030A0BGABAP
AMP,36728611000001100,Buvidal 24mg/0.48ml prolonged-release solution for injection pre-filled syringes,0410030A0BGACAQ
AMP,36730411000001104,Buvidal 32mg/0.64ml prolonged-release solution for injection pre-filled syringes,0410030A0BGADAR
AMP,36732011000001107,Buvidal 64mg/0.18ml prolonged-release solution for injection pre-filled syringes,0410030A0BGAEAS
AMP,36733711000001101,Buvidal 96mg/0.27ml prolonged-release solution for injection pre-filled syringes,0410030A0BGAFAT
AMP,36734811000001107,Buvidal 128mg/0.36ml prolonged-release solution for injection pre-filled syringes,0410030A0BGAGAU
VMP,11055911000001101,Buprenorphine 8mg / Naloxone 2mg sublingual tablets sugar free,0410030B0AAAAAA
AMP,35856711000001109,Buprenorphine 8mg / Naloxone 2mg sublingual tablets sugar free,0410030B0AAAAAA
AMP,35632911000001101,Buprenorphine 8mg / Naloxone 2mg sublingual tablets sugar free,0410030B0AAAAAA
AMP,37109211000001105,Buprenorphine 8mg / Naloxone 2mg sublingual tablets sugar free,0410030B0AAAAAA
AMP,35533411000001108,Buprenorphine 8mg / Naloxone 2mg sublingual tablets sugar free,0410030B0AAAAAA
AMP,38814811000001106,Buprenorphine 8mg / Naloxone 2mg sublingual tablets sugar free,0410030B0AAAAAA
AMP,36322911000001109,Buprenorphine 8mg / Naloxone 2mg sublingual tablets sugar free,0410030B0AAAAAA
VMP,11055811000001106,Buprenorphine 2mg / Naloxone 500microgram sublingual tablets sugar free,0410030B0AAABAB
AMP,35856911000001106,Buprenorphine 2mg / Naloxone 500microgram sublingual tablets sugar free,0410030B0AAABAB
AMP,35632711000001103,Buprenorphine 2mg / Naloxone 500microgram sublingual tablets sugar free,0410030B0AAABAB
AMP,37108911000001109,Buprenorphine 2mg / Naloxone 500microgram sublingual tablets sugar free,0410030B0AAABAB
AMP,35534711000001100,Buprenorphine 2mg / Naloxone 500microgram sublingual tablets sugar free,0410030B0AAABAB
AMP,38814511000001108,Buprenorphine 2mg / Naloxone 500microgram sublingual tablets sugar free,0410030B0AAABAB
AMP,36342811000001101,Buprenorphine 2mg / Naloxone 500microgram sublingual tablets sugar free,0410030B0AAABAB
VMP,32930411000001109,Buprenorphine 16mg / Naloxone 4mg sublingual tablets sugar free,0410030B0AAACAC
AMP,11048311000001109,Suboxone 8mg/2mg sublingual tablets,0410030B0BBAAAA
AMP,11047511000001102,Suboxone 2mg/500microgram sublingual tablets,0410030B0BBABAB
AMP,32902311000001106,Suboxone 16mg/4mg sublingual tablets,0410030B0BBACAC
VMP,36120711000001104,Methadone 1mg/ml oral solution,0410030C0AAAAAA
AMP,466311000001109,Methadone 1mg/ml oral solution,0410030C0AAAAAA
AMP,17328711000001108,Methadone 1mg/ml oral solution,0410030C0AAAAAA
AMP,835211000001106,Methadone 1mg/ml oral solution,0410030C0AAAAAA
AMP,186911000001106,Methadone 1mg/ml oral solution,0410030C0AAAAAA
AMP,903811000001107,Methadone 1mg/ml oral solution,0410030C0AAAAAA
AMP,21509411000001101,Methadone 1mg/ml oral solution,0410030C0AAAAAA
AMP,337711000001108,Methadone 1mg/ml oral solution,0410030C0AAAAAA
AMP,21795811000001101,Methadone 1mg/ml oral solution,0410030C0AAAAAA
AMP,16437311000001102,Methadone 1mg/ml oral solution colour free,0410030C0AAAAAA
VMP,36120811000001107,Methadone 1mg/ml oral solution sugar free,0410030C0AAAFAF
AMP,16437811000001106,Methadone 1mg/ml oral solution colour free sugar free,0410030C0AAAFAF
