code,term
1047881000000106,Opioid analgesic dependence
13187008,Poisoning caused by heroin
191819002,Continuous opioid dependence
191820008,Episodic opioid dependence
191821007,Opioid dependence in remission
191865004,Combined opioid with non-opioid drug dependence
191867007,"Combined opioid with non-opioid drug dependence, continuous"
191868002,"Combined opioid with non-opioid drug dependence, episodic"
191869005,Combined opioid with non-opioid drug dependence in remission
191909007,Nondependent opioid abuse
191912005,"Nondependent opioid abuse, continuous"
191913000,"Nondependent opioid abuse, episodic"
191914006,Nondependent opioid abuse in remission
198021000000102,Buprenorphine maintenance therapy
200021000000100,Drug addiction detoxification therapy - methadone
200031000000103,Drug addiction maintenance therapy - methadone
202991000000100,Heroin misuse
205231000000102,Opiate dependence detoxification
206121000000104,Drug addiction maintenance therapy - buprenorphine
206131000000102,Drug addiction detoxification therapy - buprenorphine
216463005,Accidental poisoning caused by heroin
226034001,Injecting drug user
228388006,Intravenous drug user
228389003,Groin injector
228391006,Drug injection behavior
228395002,Shares drug injecting equipment
228396001,Does not share drug injection equipment
231477003,Heroin dependence
231478008,Methadone dependence
231479000,Morphine dependence
231480002,Opium dependence
248601000000106,Neck injector
273800005,Severity of opiate dependence questionnaire
276981000000107,History of opiate misuse
277091000000105,History of methadone misuse
277221000000102,History of daily heroin misuse
277251000000107,History of weekly heroin misuse
277281000000101,Previous history of heroin misuse
277311000000103,History of infrequent heroin misuse
277341000000102,History of daily methadone misuse
277371000000108,History of weekly methadone misuse
277401000000105,History of infrequent methadone misuse
277431000000104,Previous history of methadone misuse
277941000000101,History of daily opiate misuse
277971000000107,History of weekly opiate misuse
278001000000102,History of infrequent opiate misuse
278031000000108,Previous history of opiate misuse
279441000000100,History of heroin misuse
279461000000104,Using heroin on top of substitution therapy
279491000000105,Not using heroin on top of substitution therapy
286841000000101,Reinduction to methadone maintenance therapy
286871000000107,Reinduction to buprenorphine maintenance therapy
292056009,Diamorphine adverse reaction
292181009,Cocaine adverse reaction
304681000000107,Opioid agonist substitution therapy
31956009,Cocaine dependence
391102000,Failed heroin detoxification
416479009,Previously injecting drug user
439720003,Has never shared drug injection equipment
450361001,Clinical opiate withdrawal scale
712545004,Abstinent from drug misuse on maintenance replacement
768691000000103,Drug addiction maintenance therapy - naltrexone
768711000000101,Drug addiction maintenance therapy - lofexidine
891951000000109,Opioid substitution therapy monitoring
